Summary Index,Mean Exp Elapsed Time (s),Mean Sim Elapsed Time (s),Sim Clocks,Sim Time (s),N,C,S,Rs,Lambda A,Dist A,Mean A,Stdv A,Num Repl,Num Repl*Virt,Mean of Mean Jobs Waiting,Sdom of Mean Jobs Waiting,Mean of Stdv Jobs Waiting,Mean of Mean Jobs Receiving Service,Sdom of Mean Jobs Receiving Service,Mean of Stdv Jobs Receiving Service,Mean of Mean Jobs in System,Sdom of Mean Jobs in System,Mean of Stdv Jobs in System,Mean of Cov Jobs Waiting and Jobs Receiving Service,Sdom of Cov Jobs Waiting and Jobs Receiving Service,Mean of Mean Wait Time (s),Sdom of Mean Wait Time (s),Mean of Stdv Wait Time (s),Mean of Mean Service Time (s),Sdom of Mean Service Time (s),Mean of Stdv Service Time (s),Mean of Mean Response Time (s),Sdom of Mean Response Time (s),Mean of Stdv Response Time (s),Mean Histogram of Jobs Waiting,[Model] Offered Load,[Model] Rho,[Model] Total Schedule Time (clks),[Model] Service Time (clks),[Model] Vacation Time (clks),[Model] Vacation Context Switch Time (clks),[Model] Mean Service Time (s),[Model] Service Time Second Moment (s),[Model] Service Time Third Moment (s),[Model] Mean Vacation Waiting Time (s),[Model] Service Rate (/s),[Model] Total Achievable Throughput (/s),[Model] Total Achievable Throughput w/ S=0 (/s),[Model] Empty Queue Probability,[Model] Service Time Fraction,[Model] Vacation Time Fraction,[Model] Vacation Context Switch Time Fraction,[Model] Queue Wait Time (s),[Model] Head of Queue Wait Time (s),[Model] Service Wait Time (s),[Model] Total Wait Time (s),[Model] Number in Queue,[Model] Number in Service,[Model] Number in System,[Model] JSON Blob
391,88.8310016356827,57.4685402753712,1000000,1000000.0,100,10,100,32,0.005,D,200.0,0.0,1,100,9.462911582316464,0.028298939699404453,5.754384838325519,0.049991960726068756,1.0527260436887345e-05,0.21792821486157885,9.512817663532706,0.028296026284202903,5.754570356207456,-0.022679646942086046,3.187265198106104e-05,1893.4601757862563,5.638675805571223,1148.3534281635332,10.0,0.0,0.0,1903.4601757862563,5.638675805571223,1148.3534281635332,"[0.0500495099019804,0.050839367873574716,0.05025825165033007,0.05025940188037608,0.050219693938787766,0.050218943788757756,0.05018023604720945,0.050177385477095424,0.050165383076615326,0.05021989397879576,0.050125925185037015,0.05007166433286658,0.0500873674734947,0.050049209841968395,0.05004790958191639,0.05000965193038608,0.05000935187037408,0.04996919383876776,0.04996989397879577,0.041891728345669135,0.005180036007201441]",0.5,0.65625,4200.0,320,3880.0,1000.0,10.0,100.0,1000.0,695.7667410714287,0.007619047619047619,0.7619047619047619,1.0,0.34375,0.0761904761904762,0.9238095238095239,0.23809523809523808,2024.7759740259744,2024.0487012987016,10.0,2034.7759740259744,10.123879870129873,0.05,10.173879870129872,"{""calculations"":{""NTOT"":10.173879870129872,""ps"":0.0761904761904762,""Nq"":10.123879870129873,""rho"":0.65625,""pcs"":0.23809523809523808,""p0"":0.34375,""muS"":0.007619047619047619,""TTOT0"":1.0,""X3"":1000.0,""X"":10.0,""TS"":320,""WTOT"":2034.7759740259744,""Wq"":2024.7759740259744,""pv"":0.9238095238095239,""TTOT"":0.7619047619047619,""Rs_gt_f"":10.0,""TCS"":1000.0,""X2"":100.0,""Wh"":2024.0487012987016,""V"":695.7667410714287,""Ns"":0.05,""Ws"":10.0,""TT"":4200.0,""Rs_min"":11,""offered_load"":0.5,""TV"":3880.0},""parameters"":{""N"":100,""C"":10,""S"":100,""Rs"":32,""f_clk"":1.0,""t_clk"":1.0,""lambd"":0.005}}"
392,87.30867330903857,57.29427043101896,1000000,1000000.0,100,10,100,33,0.005,D,200.0,0.0,1,100,9.655761552310462,0.014106567691481045,5.894768673123057,0.050000059419828456,6.247004216470241e-06,0.21794502321341996,9.705673534706941,0.01410805631039331,5.894926734672464,-0.02281923650473253,3.2631321588728364e-05,1932.1088012548103,2.8445770988561208,1176.5159684460095,10.0,0.0,0.0,1942.1088012548103,2.8445770988561208,1176.5159684460095,"[0.05103515703140627,0.04976105221044208,0.04909336867373475,0.04908981796359271,0.049054910982196435,0.04904870974194839,0.049038357671534305,0.04900790158031606,0.048998799759951986,0.048966793358671726,0.04896179235847169,0.04892633526705341,0.04892333466693338,0.04888477695539107,0.04888477695539107,0.04884531906381276,0.048843768753750745,0.04887067413482696,0.04885442088417683,0.04823224644928985,0.01867768553710742]",0.5,0.6515151515151515,4300.0,330,3970.0,1000.0,10.0,100.0,1000.0,717.168182885942,0.007674418604651163,0.7674418604651163,1.0,0.3484848484848485,0.07674418604651163,0.9232558139534883,0.23255813953488372,2058.6782639335725,2057.9608726292245,10.0,2068.6782639335725,10.293391319667862,0.05,10.343391319667862,"{""calculations"":{""NTOT"":10.343391319667862,""ps"":0.07674418604651163,""Nq"":10.293391319667862,""rho"":0.6515151515151515,""pcs"":0.23255813953488372,""p0"":0.3484848484848485,""muS"":0.007674418604651163,""TTOT0"":1.0,""X3"":1000.0,""X"":10.0,""TS"":330,""WTOT"":2068.6782639335725,""Wq"":2058.6782639335725,""pv"":0.9232558139534883,""TTOT"":0.7674418604651163,""Rs_gt_f"":10.0,""TCS"":1000.0,""X2"":100.0,""Wh"":2057.9608726292245,""V"":717.168182885942,""Ns"":0.05,""Ws"":10.0,""TT"":4300.0,""Rs_min"":11,""offered_load"":0.5,""TV"":3970.0},""parameters"":{""N"":100,""C"":10,""S"":100,""Rs"":33,""f_clk"":1.0,""t_clk"":1.0,""lambd"":0.005}}"
393,90.40871961380617,59.63701015073093,1000000,1000000.0,100,10,100,34,0.005,D,200.0,0.0,1,100,9.84884176835367,0.027455872281762744,6.024629546517709,0.049996320165829444,7.631345076133692e-06,0.2179372794858869,9.89874774954991,0.027455808555084987,6.024836354254593,-0.022502112992045575,6.130817104714993e-05,1970.7582082250876,5.50975825790412,1202.5604966557858,10.0,0.0,0.0,1980.7582082250876,5.509758257904123,1202.5604966557858,"[0.05185717143428685,0.048721194238847756,0.04813432686537306,0.04786102220444088,0.04784911982396479,0.04802400480096018,0.048060312062412465,0.047778555711142215,0.04797799559911981,0.047987197439487886,0.0477380976195239,0.047697089417883566,0.04789997999599919,0.04792873574714942,0.047655531106221234,0.04764352870574114,0.04781851370274053,0.04785472094418883,0.04757351470294058,0.047569063812762546,0.036059561912382465,0.002310762152430486]",0.5,0.6470588235294118,4400.0,340,4060.0,1000.0,10.0,100.0,1000.0,738.5097514941805,0.007727272727272728,0.7727272727272727,1.0,0.3529411764705882,0.07727272727272727,0.9227272727272727,0.22727272727272727,2093.1526292335116,2092.444295900178,10.0,2103.1526292335116,10.465763146167559,0.05,10.515763146167558,"{""calculations"":{""NTOT"":10.515763146167558,""ps"":0.07727272727272727,""Nq"":10.465763146167559,""rho"":0.6470588235294118,""pcs"":0.22727272727272727,""p0"":0.3529411764705882,""muS"":0.007727272727272728,""TTOT0"":1.0,""X3"":1000.0,""X"":10.0,""TS"":340,""WTOT"":2103.1526292335116,""Wq"":2093.1526292335116,""pv"":0.9227272727272727,""TTOT"":0.7727272727272727,""Rs_gt_f"":10.0,""TCS"":1000.0,""X2"":100.0,""Wh"":2092.444295900178,""V"":738.5097514941805,""Ns"":0.05,""Ws"":10.0,""TT"":4400.0,""Rs_min"":11,""offered_load"":0.5,""TV"":4060.0},""parameters"":{""N"":100,""C"":10,""S"":100,""Rs"":34,""f_clk"":1.0,""t_clk"":1.0,""lambd"":0.005}}"
394,85.35200381612776,56.14061766230043,1000000,1000000.0,100,10,100,35,0.005,D,200.0,0.0,1,100,10.158179535907182,0.013951622447280168,6.1704566258856675,0.04999433293968603,8.11550254874577e-06,0.21793316705281263,10.20808126625325,0.013951716759057884,6.1706314403364,-0.02266954234341049,5.9826433145958e-05,2032.8913463208196,2.7812362237785733,1231.811491210983,10.0,0.0,0.0,2042.8913463208196,2.7812362237785733,1231.811491210983,"[0.04731301260252049,0.047600020004000786,0.04711967393478694,0.046809811962392464,0.046779455891178226,0.04676880376075214,0.046992348469693926,0.04703155631126224,0.046707341468293646,0.046686887377475485,0.046684786957391464,0.0469007801560312,0.0469505401080216,0.04661587317463492,0.046605321064212835,0.046579865973194634,0.04686852370474094,0.04679320864172833,0.046523854770954186,0.04652130426085216,0.046211292258451685,0.01693573714742948]",0.5,0.6428571428571429,4500.0,350,4150.0,1000.0,10.0,100.0,1000.0,759.795918367347,0.0077777777777777776,0.7777777777777778,1.0,0.3571428571428571,0.07777777777777778,0.9222222222222223,0.2222222222222222,2128.128571428572,2127.428571428572,10.0,2138.128571428572,10.64064285714286,0.05,10.69064285714286,"{""calculations"":{""NTOT"":10.69064285714286,""ps"":0.07777777777777778,""Nq"":10.64064285714286,""rho"":0.6428571428571429,""pcs"":0.2222222222222222,""p0"":0.3571428571428571,""muS"":0.0077777777777777776,""TTOT0"":1.0,""X3"":1000.0,""X"":10.0,""TS"":350,""WTOT"":2138.128571428572,""Wq"":2128.128571428572,""pv"":0.9222222222222223,""TTOT"":0.7777777777777778,""Rs_gt_f"":10.0,""TCS"":1000.0,""X2"":100.0,""Wh"":2127.428571428572,""V"":759.795918367347,""Ns"":0.05,""Ws"":10.0,""TT"":4500.0,""Rs_min"":11,""offered_load"":0.5,""TV"":4150.0},""parameters"":{""N"":100,""C"":10,""S"":100,""Rs"":35,""f_clk"":1.0,""t_clk"":1.0,""lambd"":0.005}}"
395,85.77619906999462,56.33808333181878,1000000,1000000.0,100,10,100,36,0.005,D,200.0,0.0,1,100,10.312348669733947,0.028053899416753368,6.298795029124944,0.04999289964543164,6.927750829642294e-06,0.21793022878725016,10.36224674934987,0.028052162897072012,6.298973468762254,-0.022623387621412385,0.0001062928298738484,2063.522995708302,5.6021417863465555,1257.5395480523596,10.0,0.0,0.0,2073.522995708302,5.6021417863465555,1257.5395480523596,"[0.050187637527505505,0.04653160632126426,0.04590593118623725,0.04590053010602121,0.045870374074814965,0.04585952190438088,0.04585697139427886,0.045914582916583326,0.04581851370274055,0.045780356071214244,0.04577750550110023,0.045744898979795966,0.045735947189437895,0.045710342068413685,0.04571594318863773,0.045673884776955394,0.045676485297059415,0.04563232646529306,0.045641478295659135,0.04559176835367074,0.04560702140428086,0.032321114222844574,0.0015452590518103622]",0.5,0.6388888888888888,4600.0,360,4240.0,1000.0,10.0,100.0,1000.0,781.0307300053678,0.00782608695652174,0.782608695652174,1.0,0.36111111111111116,0.0782608695652174,0.9217391304347826,0.21739130434782608,2163.546636937941,2162.8543292456334,10.0,2173.546636937941,10.817733184689706,0.05,10.867733184689705,"{""calculations"":{""NTOT"":10.867733184689705,""ps"":0.0782608695652174,""Nq"":10.817733184689706,""rho"":0.6388888888888888,""pcs"":0.21739130434782608,""p0"":0.36111111111111116,""muS"":0.00782608695652174,""TTOT0"":1.0,""X3"":1000.0,""X"":10.0,""TS"":360,""WTOT"":2173.546636937941,""Wq"":2163.546636937941,""pv"":0.9217391304347826,""TTOT"":0.782608695652174,""Rs_gt_f"":10.0,""TCS"":1000.0,""X2"":100.0,""Wh"":2162.8543292456334,""V"":781.0307300053678,""Ns"":0.05,""Ws"":10.0,""TT"":4600.0,""Rs_min"":11,""offered_load"":0.5,""TV"":4240.0},""parameters"":{""N"":100,""C"":10,""S"":100,""Rs"":36,""f_clk"":1.0,""t_clk"":1.0,""lambd"":0.005}}"
396,84.61479692251305,54.94190644341688,1000000,1000000.0,100,10,100,37,0.005,D,200.0,0.0,1,100,10.505432136427286,0.014224833848923927,6.438388892010608,0.0499981045208401,9.42306044196164e-06,0.21794092730948963,10.555333116623325,0.014225013817448867,6.438559361563923,-0.02265209004821764,4.411915819278863e-05,2102.236087150123,2.836116750855329,1285.520391085122,10.0,0.0,0.0,2112.236087150123,2.836116750855329,1285.520391085122,"[0.05107236447289458,0.045634426885377076,0.04494853970794159,0.04492098419683937,0.04491498299659932,0.044880526105221044,0.04488042608521704,0.044841068213642726,0.04483896779355871,0.044826515303060616,0.04479795959191838,0.04479250850170034,0.044756951390278056,0.044756951390278056,0.04471894378875775,0.0447748049609922,0.04475220044008802,0.0446744848969794,0.04466993398679736,0.04463392678535707,0.04463392678535707,0.041966293258651734,0.010312312462492498]",0.5,0.6351351351351351,4700.0,370,4330.0,1000.0,10.0,100.0,1000.0,802.2178558662171,0.007872340425531916,0.7872340425531915,1.0,0.3648648648648649,0.07872340425531915,0.9212765957446809,0.2127659574468085,2199.3563457074097,2198.6711605222245,10.0,2209.3563457074097,10.996781728537048,0.05,11.046781728537049,"{""calculations"":{""NTOT"":11.046781728537049,""ps"":0.07872340425531915,""Nq"":10.996781728537048,""rho"":0.6351351351351351,""pcs"":0.2127659574468085,""p0"":0.3648648648648649,""muS"":0.007872340425531916,""TTOT0"":1.0,""X3"":1000.0,""X"":10.0,""TS"":370,""WTOT"":2209.3563457074097,""Wq"":2199.3563457074097,""pv"":0.9212765957446809,""TTOT"":0.7872340425531915,""Rs_gt_f"":10.0,""TCS"":1000.0,""X2"":100.0,""Wh"":2198.6711605222245,""V"":802.2178558662171,""Ns"":0.05,""Ws"":10.0,""TT"":4700.0,""Rs_min"":11,""offered_load"":0.5,""TV"":4330.0},""parameters"":{""N"":100,""C"":10,""S"":100,""Rs"":37,""f_clk"":1.0,""t_clk"":1.0,""lambd"":0.005}}"
397,91.0378204492481,60.5813944928741,1000000,1000000.0,100,10,100,38,0.005,D,200.0,0.0,1,100,10.698507201440288,0.02737948629063431,6.568925729798688,0.04999877314210494,6.85003943387434e-06,0.21794235793047362,10.748406631326265,0.02737876741058693,6.569109588059217,-0.022543223848893693,0.0001751557369672338,2141.078758198723,5.465050686863125,1311.6842669154535,10.0,0.0,0.0,2151.078758198723,5.465050686863125,1311.6842669154535,"[0.05194823964792958,0.044683436687337465,0.04389932986597319,0.044077565513102615,0.044094168833766746,0.043848769753950786,0.04403555711142228,0.04404105821164232,0.04380876175235047,0.04378030606121224,0.043954540908181634,0.0439760452090418,0.04372774554910982,0.04372774554910982,0.043881176235247045,0.0439134826965393,0.043661282256451286,0.043644728945789156,0.04383151630326065,0.04383656731346269,0.043603720744148824,0.0435752650530106,0.026220694138827765,0.00022829565913182634]",0.5,0.631578947368421,4800.0,380,4420.0,1000.0,10.0,100.0,1000.0,823.360630193906,0.007916666666666667,0.7916666666666667,1.0,0.368421052631579,0.07916666666666666,0.9208333333333334,0.20833333333333334,2235.514567669173,2234.8359962406016,10.0,2245.514567669173,11.177572838345865,0.05,11.227572838345866,"{""calculations"":{""NTOT"":11.227572838345866,""ps"":0.07916666666666666,""Nq"":11.177572838345865,""rho"":0.631578947368421,""pcs"":0.20833333333333334,""p0"":0.368421052631579,""muS"":0.007916666666666667,""TTOT0"":1.0,""X3"":1000.0,""X"":10.0,""TS"":380,""WTOT"":2245.514567669173,""Wq"":2235.514567669173,""pv"":0.9208333333333334,""TTOT"":0.7916666666666667,""Rs_gt_f"":10.0,""TCS"":1000.0,""X2"":100.0,""Wh"":2234.8359962406016,""V"":823.360630193906,""Ns"":0.05,""Ws"":10.0,""TT"":4800.0,""Rs_min"":11,""offered_load"":0.5,""TV"":4420.0},""parameters"":{""N"":100,""C"":10,""S"":100,""Rs"":38,""f_clk"":1.0,""t_clk"":1.0,""lambd"":0.005}}"
398,88.8830296867327,58.792547865719825,1000000,1000000.0,100,10,100,39,0.005,D,200.0,0.0,1,100,10.93036877375475,0.014582207378637389,6.7103642125937695,0.049995655161601836,1.2218631144887547e-05,0.2179357974893626,10.98026275255051,0.014581704457937442,6.7105355292113895,-0.02259858418903666,4.0620083085676916e-05,2187.2537733914237,2.855196164043297,1340.0447507754652,10.0,0.0,0.0,2197.2537733914237,2.855196164043297,1340.0447507754652,"[0.05110902180436088,0.04382161432286458,0.04311907381476295,0.04309061812362473,0.0430872674534907,0.04304850970194039,0.043048709741948396,0.043034606921384284,0.04300760152030406,0.04300315063012603,0.04296614322864574,0.04296649329865974,0.04295124024804962,0.0429250350070014,0.0429747949589918,0.042929935987197444,0.04288412682536508,0.04286657331466294,0.04284311862372475,0.04283456691338268,0.04280211042208443,0.04280201040208042,0.03862717543508702,0.007256501300260053]",0.5,0.6282051282051282,4900.0,390,4510.0,1000.0,10.0,100.0,1000.0,844.4620885829678,0.007959183673469388,0.7959183673469388,1.0,0.3717948717948718,0.07959183673469387,0.9204081632653062,0.20408163265306123,2271.984238257637,2271.311824464534,10.0,2281.984238257637,11.359921191288185,0.05,11.409921191288186,"{""calculations"":{""NTOT"":11.409921191288186,""ps"":0.07959183673469387,""Nq"":11.359921191288185,""rho"":0.6282051282051282,""pcs"":0.20408163265306123,""p0"":0.3717948717948718,""muS"":0.007959183673469388,""TTOT0"":1.0,""X3"":1000.0,""X"":10.0,""TS"":390,""WTOT"":2281.984238257637,""Wq"":2271.984238257637,""pv"":0.9204081632653062,""TTOT"":0.7959183673469388,""Rs_gt_f"":10.0,""TCS"":1000.0,""X2"":100.0,""Wh"":2271.311824464534,""V"":844.4620885829678,""Ns"":0.05,""Ws"":10.0,""TT"":4900.0,""Rs_min"":11,""offered_load"":0.5,""TV"":4510.0},""parameters"":{""N"":100,""C"":10,""S"":100,""Rs"":39,""f_clk"":1.0,""t_clk"":1.0,""lambd"":0.005}}"
399,88.84774314891911,58.16228249679807,1000000,1000000.0,100,10,100,40,0.005,D,200.0,0.0,1,100,11.317552660532106,0.02814491403390832,6.849810053415109,0.04998944661037845,1.4348339647925516e-05,0.21792290964761538,11.367438137627525,0.02814372341423361,6.850106657293746,-0.02171043999836342,0.00018768536438362661,2264.816270620803,5.6365587869475045,1367.9632109460244,10.0,0.0,0.0,2274.816270620803,5.6365587869475045,1367.9632109460244,"[0.04366653330666132,0.042620774154830954,0.04215743148629725,0.04214497899579915,0.04267378475695138,0.04255381076215242,0.042085417083416676,0.04207541508301659,0.042062962592518495,0.042044408881776345,0.04202395479095818,0.04200340068013602,0.041993398679735935,0.04242878575715142,0.04250975195039007,0.04194193838767753,0.041921384276855364,0.04191093218643728,0.041898379675935175,0.04188037607521503,0.04185992198439687,0.04183936787357471,0.041828915783156624,0.029426135227045402,0.0004478395679135826]",0.5,0.625,5000.0,400,4600.0,1000.0,10.0,100.0,1000.0,865.5250000000001,0.008,0.8,1.0,0.375,0.08,0.92,0.2,2308.7333333333336,2308.066666666667,10.0,2318.7333333333336,11.543666666666669,0.05,11.593666666666667,"{""calculations"":{""NTOT"":11.593666666666667,""ps"":0.08,""Nq"":11.543666666666669,""rho"":0.625,""pcs"":0.2,""p0"":0.375,""muS"":0.008,""TTOT0"":1.0,""X3"":1000.0,""X"":10.0,""TS"":400,""WTOT"":2318.7333333333336,""Wq"":2308.7333333333336,""pv"":0.92,""TTOT"":0.8,""Rs_gt_f"":10.0,""TCS"":1000.0,""X2"":100.0,""Wh"":2308.066666666667,""V"":865.5250000000001,""Ns"":0.05,""Ws"":10.0,""TT"":5000.0,""Rs_min"":11,""offered_load"":0.5,""TV"":4600.0},""parameters"":{""N"":100,""C"":10,""S"":100,""Rs"":40,""f_clk"":1.0,""t_clk"":1.0,""lambd"":0.005}}"
400,35.587124976777524,22.438255755968566,1000000,1000000.0,8,4,4,1,0.02,D,50.0,0.0,10,80,0.15000200020002,0.0011250881935073536,0.35679850849402467,0.08000068007564842,4.340486393269964e-08,0.27129425217386494,0.23000200020001998,0.001125088193507353,0.4206660015529213,-0.012000263229806586,9.000984797878277e-05,7.500050002500125,0.056260025548715245,4.582701175227485,4.0,0.0,0.0,11.500050002500124,0.05626002554871526,4.582701175227485,"[0.84999799979998,0.15000200020002]",0.16,0.32,16.0,4,12.0,8.0,4.0,16.0,64.0,7.24,0.0625,0.5,1.0,0.6799999999999999,0.25,0.75,0.5,10.882352941176471,10.647058823529413,4.0,14.882352941176471,0.21764705882352942,0.08,0.29764705882352943,"{""calculations"":{""NTOT"":0.29764705882352943,""ps"":0.25,""Nq"":0.21764705882352942,""rho"":0.32,""pcs"":0.5,""p0"":0.6799999999999999,""muS"":0.0625,""TTOT0"":1.0,""X3"":64.0,""X"":4.0,""TS"":4,""WTOT"":14.882352941176471,""Wq"":10.882352941176471,""pv"":0.75,""TTOT"":0.5,""Rs_gt_f"":0.1904761904761905,""TCS"":8.0,""X2"":16.0,""Wh"":10.647058823529413,""V"":7.24,""Ns"":0.08,""Ws"":4.0,""TT"":16.0,""Rs_min"":1,""offered_load"":0.16,""TV"":12.0},""parameters"":{""N"":8,""C"":4,""S"":4,""Rs"":1,""f_clk"":1.0,""t_clk"":1.0,""lambd"":0.02}}"
401,36.38169624212041,23.665176845101815,1000000,1000000.0,8,4,4,2,0.02,D,50.0,0.0,10,80,0.16333333333333333,0.0011250894538568268,0.36942184845146614,0.08000048005260577,4.1739218660548695e-08,0.2712939425116066,0.24333333333333335,0.0011250894538568266,0.42893637764968984,-0.01306674507029429,9.000768721579457e-05,8.166608330416521,0.056251624804986605,6.046255918435674,4.0,0.0,0.0,12.166608330416521,0.0562516248049866,6.046255918435674,"[0.8366666666666667,0.16333333333333333]",0.16,0.24000000000000002,24.0,8,16.0,8.0,4.0,16.0,64.0,6.48,0.08333333333333333,0.6666666666666666,1.0,0.76,0.3333333333333333,0.6666666666666667,0.3333333333333333,8.73684210526316,8.526315789473685,4.0,12.73684210526316,0.1747368421052632,0.08,0.2547368421052632,"{""calculations"":{""NTOT"":0.2547368421052632,""ps"":0.3333333333333333,""Nq"":0.1747368421052632,""rho"":0.24000000000000002,""pcs"":0.3333333333333333,""p0"":0.76,""muS"":0.08333333333333333,""TTOT0"":1.0,""X3"":64.0,""X"":4.0,""TS"":8,""WTOT"":12.73684210526316,""Wq"":8.73684210526316,""pv"":0.6666666666666667,""TTOT"":0.6666666666666666,""Rs_gt_f"":0.1904761904761905,""TCS"":8.0,""X2"":16.0,""Wh"":8.526315789473685,""V"":6.48,""Ns"":0.08,""Ws"":4.0,""TT"":24.0,""Rs_min"":1,""offered_load"":0.16,""TV"":16.0},""parameters"":{""N"":8,""C"":4,""S"":4,""Rs"":2,""f_clk"":1.0,""t_clk"":1.0,""lambd"":0.02}}"
402,37.01770546955049,24.131232139839085,1000000,1000000.0,8,4,4,3,0.02,D,50.0,0.0,10,80,0.179998499849985,0.0011252567006791914,0.3839655342427314,0.08000064007260825,5.937060177261545e-08,0.27129419024305584,0.259998499849985,0.0011252567006791914,0.43848521362617315,-0.014399995199822817,9.002125628543086e-05,8.999924996249813,0.05626003904976736,7.399463664546599,4.0,0.0,0.0,12.999924996249813,0.05626003904976736,7.399463664546599,"[0.820001500150015,0.179998499849985]",0.16,0.21333333333333335,32.0,12,20.0,8.0,4.0,16.0,64.0,6.928888888888888,0.09375,0.75,1.0,0.7866666666666666,0.375,0.625,0.25,9.011299435028247,8.807909604519773,4.0,13.011299435028247,0.18022598870056494,0.08,0.26022598870056496,"{""calculations"":{""NTOT"":0.26022598870056496,""ps"":0.375,""Nq"":0.18022598870056494,""rho"":0.21333333333333335,""pcs"":0.25,""p0"":0.7866666666666666,""muS"":0.09375,""TTOT0"":1.0,""X3"":64.0,""X"":4.0,""TS"":12,""WTOT"":13.011299435028247,""Wq"":9.011299435028247,""pv"":0.625,""TTOT"":0.75,""Rs_gt_f"":0.1904761904761905,""TCS"":8.0,""X2"":16.0,""Wh"":8.807909604519773,""V"":6.928888888888888,""Ns"":0.08,""Ws"":4.0,""TT"":32.0,""Rs_min"":1,""offered_load"":0.16,""TV"":20.0},""parameters"":{""N"":8,""C"":4,""S"":4,""Rs"":3,""f_clk"":1.0,""t_clk"":1.0,""lambd"":0.02}}"
403,37.95444349072277,24.81906462273819,1000000,1000000.0,8,4,4,4,0.02,D,50.0,0.0,10,80,0.195,0.0018657480294699438,0.39565530252229464,0.08000100012061458,9.057915136630521e-08,0.2712947476419593,0.275,0.0018657480294699425,0.4461312356327776,-0.015600196436098057,0.00014926364612464607,9.749862493124656,0.09328610541092046,8.549837281456565,4.0,0.0,0.0,13.749862493124656,0.09328610541092046,8.549837281456565,"[0.805,0.195]",0.16,0.19999999999999998,40.0,16,24.0,8.0,4.0,16.0,64.0,7.6,0.1,0.8,1.0,0.8,0.4,0.6,0.2,9.699999999999998,9.499999999999998,4.0,13.699999999999998,0.19399999999999995,0.08,0.27399999999999997,"{""calculations"":{""NTOT"":0.27399999999999997,""ps"":0.4,""Nq"":0.19399999999999995,""rho"":0.19999999999999998,""pcs"":0.2,""p0"":0.8,""muS"":0.1,""TTOT0"":1.0,""X3"":64.0,""X"":4.0,""TS"":16,""WTOT"":13.699999999999998,""Wq"":9.699999999999998,""pv"":0.6,""TTOT"":0.8,""Rs_gt_f"":0.1904761904761905,""TCS"":8.0,""X2"":16.0,""Wh"":9.499999999999998,""V"":7.6,""Ns"":0.08,""Ws"":4.0,""TT"":40.0,""Rs_min"":1,""offered_load"":0.16,""TV"":24.0},""parameters"":{""N"":8,""C"":4,""S"":4,""Rs"":4,""f_clk"":1.0,""t_clk"":1.0,""lambd"":0.02}}"
404,37.41863821379466,24.696691807199024,1000000,1000000.0,8,4,4,5,0.02,D,50.0,0.0,10,80,0.21665866586658666,0.0011247634601819088,0.411789301447739,0.08000096011645415,9.505341640723255e-08,0.27129468570997695,0.2966586658665867,0.0011247634601819095,0.45665363568460965,-0.017332901327557687,8.99822572527168e-05,10.833041652082605,0.05623571171801093,10.027673467434418,4.0,0.0,0.0,14.833041652082605,0.05623571171801093,10.027673467434418,"[0.7833413341334133,0.21665866586658666]",0.16,0.192,48.0,20,28.0,8.0,4.0,16.0,64.0,8.3472,0.10416666666666667,0.8333333333333334,1.0,0.808,0.4166666666666667,0.5833333333333333,0.16666666666666666,10.52871287128713,10.330693069306932,4.0,14.52871287128713,0.2105742574257426,0.08,0.2905742574257426,"{""calculations"":{""NTOT"":0.2905742574257426,""ps"":0.4166666666666667,""Nq"":0.2105742574257426,""rho"":0.192,""pcs"":0.16666666666666666,""p0"":0.808,""muS"":0.10416666666666667,""TTOT0"":1.0,""X3"":64.0,""X"":4.0,""TS"":20,""WTOT"":14.52871287128713,""Wq"":10.52871287128713,""pv"":0.5833333333333333,""TTOT"":0.8333333333333334,""Rs_gt_f"":0.1904761904761905,""TCS"":8.0,""X2"":16.0,""Wh"":10.330693069306932,""V"":8.3472,""Ns"":0.08,""Ws"":4.0,""TT"":48.0,""Rs_min"":1,""offered_load"":0.16,""TV"":28.0},""parameters"":{""N"":8,""C"":4,""S"":4,""Rs"":5,""f_clk"":1.0,""t_clk"":1.0,""lambd"":0.02}}"
